customerID,gender,SeniorCitizen,Age,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCalls,SatisfactionScore,Churn
CUST-00790,Female,0,49,Yes,Yes,28,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Transfer,30.63,847.17,1,4,No
CUST-00791,Male,0,55,Yes,No,69,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,58.24,3910.59,3,5,No
CUST-00792,Female,0,64,Yes,No,49,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Two Year,No,Electronic Check,79.73,3959.81,1,2,No
CUST-00793,Female,0,20,Yes,No,21,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Transfer,27.29,583.72,1,2,No
CUST-00794,Female,0,55,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,18,,1,5,No
CUST-00795,Male,0,20,Yes,No,28,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,Yes,Electronic Check,71.03,1900.48,4,4,No
CUST-00796,Female,0,47,No,No,17,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Electronic Check,18,318.81,2,1,No
CUST-00797,Female,0,18,No,No,67,Yes,No,Fiber Optic,No,No,No,No,No,No,One Year,Yes,Electronic Check,79.75,5599.9,4,3,No
CUST-00798,Female,0,47,No,No,55,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Transfer,93.38,5100.48,1,4,No
CUST-00799,Female,0,62,No,No,66,Yes,No,DSL,No,No,No,No,No,No,Month-to-Month,No,Electronic Check,55.54,3707.3,2,4,Yes
CUST-00800,Female,0,49,Yes,No,9,No,No Phone Service,DSL,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,28.72,257.2,3,5,No
CUST-00801,Female,1,69,Yes,No,11,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,92.78,1002.4,5,1,Yes
CUST-00802,Male,0,38,No,No,11,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,No,Bank Transfer,105.11,1107.34,1,4,No
CUST-00803,Female,0,63,No,No,71,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,25.25,1784.87,2,1,No
CUST-00804,Female,0,30,No,No,54,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,77.63,4325.49,1,2,No
CUST-00805,Male,0,44,Yes,Yes,15,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Mailed Check,78.26,1117.2,2,1,Yes
CUST-00806,Female,0,53,No,No,21,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-Month,No,Electronic Check,91.02,1927.11,2,5,No
CUST-00807,Female,0,24,Yes,No,13,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,One Year,Yes,Mailed Check,94.18,1270.96,2,3,Yes
CUST-00808,Female,0,39,No,No,24,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Transfer,97.59,2276.01,3,4,No
CUST-00809,Male,0,27,No,No,20,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,119.54,2315.07,7,3,No
CUST-00810,Male,0,56,Yes,No,54,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,No,Bank Transfer,86.84,4817.04,1,5,No
CUST-00811,Female,0,32,No,No,2,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Two Year,Yes,Electronic Check,78.42,153,2,4,No
CUST-00812,Female,0,32,Yes,No,66,Yes,No,DSL,No,No,No,No,Yes,No,Two Year,Yes,Bank Transfer,46.74,2989.82,0,2,No
CUST-00813,Male,0,21,Yes,Yes,1,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Electronic Check,102.84,101.59,1,5,Yes
CUST-00814,Female,0,49,No,Yes,12,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Transfer,27.76,329.54,3,2,Yes
CUST-00815,Female,0,40,No,No,32,No,No Phone Service,Fiber Optic,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Electronic Check,59.27,1967.59,1,5,No
CUST-00816,Female,1,82,No,No,41,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Transfer,91.09,3778.92,3,3,Yes
CUST-00817,Female,0,41,No,No,29,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-to-Month,No,Electronic Check,111.58,3205.39,4,3,No
CUST-00818,Male,0,37,No,No,30,Yes,No,DSL,No,Yes,No,No,Yes,No,One Year,Yes,Mailed Check,57.42,1728.52,2,4,No
CUST-00819,Male,0,54,No,Yes,2,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Month-to-Month,No,Bank Transfer,95.7,200.09,3,4,Yes
CUST-00820,Male,0,37,No,No,59,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Electronic Check,21.42,1214.9,1,4,No
CUST-00821,Female,0,29,Yes,Yes,27,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,18,471.79,1,4,No
CUST-00822,Male,0,50,No,No,20,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Transfer,80.75,1689.7,0,5,No
CUST-00823,Male,0,45,Yes,No,2,Yes,No,Fiber Optic,No,No,No,Yes,No,No,One Year,No,Bank Transfer,91.46,191.29,2,1,Yes
CUST-00824,Male,0,25,No,Yes,46,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Mailed Check,87.28,3885.27,0,4,No
CUST-00825,Female,0,18,Yes,Yes,65,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-Month,No,Mailed Check,69.77,4374.11,1,5,No
CUST-00826,Female,0,54,Yes,Yes,29,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Transfer,96.35,2772.1,1,5,No
CUST-00827,Male,0,39,Yes,Yes,60,Yes,No,DSL,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,42.92,2459.24,3,3,No
CUST-00828,Male,1,77,No,No,54,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer,18,987.06,2,4,No
CUST-00829,Female,0,38,Yes,No,43,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One Year,Yes,Mailed Check,93.99,3870.81,1,5,No
CUST-00830,Male,0,49,Yes,No,20,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,19.1,365.12,2,2,No
CUST-00831,Male,1,66,No,No,53,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Electronic Check,18,952.59,1,5,No
CUST-00832,Male,0,32,No,No,12,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,37.16,466.33,2,5,No
CUST-00833,Male,0,22,Yes,No,29,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Two Year,Yes,Electronic Check,114.2,3287.56,5,4,Yes
CUST-00834,Male,0,63,Yes,Yes,20,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-Month,No,Bank Transfer,69.24,1364.93,0,2,No
CUST-00835,Male,0,23,Yes,No,63,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card,25.38,1678.56,2,4,No
CUST-00836,Male,0,42,Yes,No,4,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-Month,No,Electronic Check,61.63,247.31,1,5,Yes
CUST-00837,Female,0,63,No,No,52,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,26.68,1370.05,1,2,No
CUST-00838,Male,0,57,No,No,4,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Two Year,Yes,Mailed Check,73.31,289.89,0,5,No
CUST-00839,Female,1,76,No,No,8,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,120,930.72,2,2,No
CUST-00840,Female,0,24,Yes,No,9,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,One Year,No,Bank Transfer,108.48,977.51,3,3,No
CUST-00841,Male,0,57,No,No,27,Yes,No,Fiber Optic,No,No,No,Yes,No,No,One Year,Yes,Bank Transfer,86.56,2322.83,3,3,Yes
CUST-00842,Female,0,30,No,No,52,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,No,Electronic Check,70.33,3573.34,5,2,Yes
CUST-00843,Male,0,55,No,No,11,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Electronic Check,88.48,940.24,2,4,No
CUST-00844,Female,0,35,No,No,7,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,One Year,Yes,Electronic Check,95.66,656.98,2,3,Yes
CUST-00845,Male,1,67,No,Yes,20,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Transfer,62.8,1257.09,2,4,Yes
CUST-00846,Male,0,25,No,No,40,Yes,Yes,DSL,No,No,No,Yes,No,No,One Year,Yes,Mailed Check,71.5,2733.68,1,4,No
CUST-00847,Male,0,28,Yes,Yes,10,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Two Year,Yes,Bank Transfer,79.87,771.04,1,5,No
CUST-00848,Female,0,50,No,No,57,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Electronic Check,85.16,5071.42,2,5,No
CUST-00849,Female,1,76,No,No,8,No,No Phone Service,DSL,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,37.09,297.99,1,4,Yes
CUST-00850,Female,0,44,No,No,27,Yes,No,DSL,No,No,No,No,No,Yes,One Year,Yes,Electronic Check,56.73,1464.84,0,5,No
CUST-00851,Male,0,37,Yes,Yes,37,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,36.47,1375.45,3,4,No
CUST-00852,Female,0,29,No,No,57,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,28.44,1550.04,2,4,No
CUST-00853,Male,1,77,No,No,49,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,30.31,1520.67,2,3,No
CUST-00854,Female,1,69,Yes,No,56,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,82.79,4752.13,1,5,No
CUST-00855,Male,1,70,Yes,No,21,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer,19.79,421.87,0,2,No
CUST-00856,Male,0,49,No,No,61,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,22.94,1431.83,2,3,No
CUST-00857,Male,0,27,No,No,32,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,23.95,734.82,2,4,Yes
CUST-00858,Male,0,20,No,No,9,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,95.8,881.75,2,1,No
CUST-00859,Female,1,78,Yes,No,66,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,18,1144.84,0,5,No
CUST-00860,Male,0,44,No,No,62,No,No Phone Service,DSL,Yes,No,No,Yes,No,No,Two Year,No,Credit Card,52.09,3177.75,0,5,No
CUST-00861,Female,0,52,Yes,No,65,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card,18,1221.8,1,5,No
CUST-00862,Male,0,48,Yes,Yes,6,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Two Year,No,Electronic Check,70.88,425.4,1,3,No
CUST-00863,Female,0,32,Yes,No,45,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Month-to-Month,No,Electronic Check,96.62,4551.13,3,5,No
CUST-00864,Male,0,33,Yes,Yes,62,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,One Year,No,Mailed Check,96.09,5712.68,3,4,No
CUST-00865,Male,1,81,Yes,Yes,32,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Transfer,80.87,2582.03,2,3,No
CUST-00866,Female,1,76,Yes,Yes,6,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Bank Transfer,94.02,539.43,1,4,No
CUST-00867,Male,0,28,Yes,No,30,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer,18,547.03,0,5,No
CUST-00868,Male,0,38,Yes,No,57,No,No Phone Service,Fiber Optic,No,Yes,No,Yes,No,No,Month-to-Month,No,Bank Transfer,64.92,3544.54,0,5,No
CUST-00869,Female,0,28,No,No,35,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Two Year,Yes,Electronic Check,81.26,2751.77,5,3,Yes
CUST-00870,Female,0,47,No,Yes,59,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,92.83,5344.88,1,5,No
CUST-00871,Male,0,52,Yes,No,5,Yes,Yes,DSL,No,No,No,No,No,No,One Year,No,Bank Transfer,57.67,295.52,2,3,No
CUST-00872,Male,0,39,No,No,7,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Transfer,120,811.77,1,4,No
CUST-00873,Female,0,55,Yes,No,8,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No,One Year,No,Credit Card,83.23,688.92,1,4,No
CUST-00874,Male,1,79,No,No,41,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Transfer,61.43,2425.92,0,5,No
CUST-00875,Male,0,31,Yes,Yes,65,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Electronic Check,95.89,5943.17,1,4,No
CUST-00876,Male,0,41,Yes,No,60,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Mailed Check,99.17,5887.75,5,2,No
CUST-00877,Female,0,49,No,Yes,25,No,No Phone Service,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-Month,No,Mailed Check,58.03,1520.3,0,4,No
CUST-00878,Female,0,53,No,No,10,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,Two Year,No,Electronic Check,95.97,922.3,1,5,No
CUST-00879,Male,0,49,No,No,3,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,37.6,108.31,2,4,No
CUST-00880,Male,0,32,No,No,31,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Electronic Check,80.04,2543.56,1,4,Yes
CUST-00881,Male,0,60,No,No,7,Yes,No,DSL,No,Yes,No,Yes,No,No,Two Year,Yes,Bank Transfer,70.08,481.35,2,5,No
CUST-00882,Female,1,69,Yes,No,14,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Mailed Check,95.04,1359.47,3,2,No
CUST-00883,Male,0,20,Yes,No,1,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One Year,Yes,Electronic Check,90.49,87.78,1,2,No
CUST-00884,Male,0,33,Yes,No,16,No,No Phone Service,Fiber Optic,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,79.16,1261.5,2,2,Yes
CUST-00885,Female,0,22,Yes,Yes,53,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-Month,No,Credit Card,103.65,5364.51,1,3,Yes
CUST-00886,Male,0,38,No,No,66,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-Month,No,Mailed Check,76.1,4998.25,0,3,No
CUST-00887,Female,0,27,No,No,21,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,Yes,Electronic Check,94.67,2041.57,4,3,No
CUST-00888,Male,0,36,Yes,No,42,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Electronic Check,107.53,4634.59,2,4,No
CUST-00889,Male,0,42,No,No,15,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One Year,Yes,Mailed Check,82.13,1233.89,3,4,No
CUST-00890,Male,1,80,No,No,61,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,18,1145.04,1,5,No
CUST-00891,Female,0,46,Yes,Yes,13,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Two Year,Yes,Mailed Check,83.42,1058.84,1,5,No
CUST-00892,Female,0,36,Yes,No,33,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,83.88,2696.16,0,4,No
CUST-00893,Female,0,60,Yes,Yes,23,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Transfer,18,418.71,1,5,No
CUST-00894,Male,0,19,Yes,No,4,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card,21.16,85.67,4,3,No
CUST-00895,Female,0,27,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two Year,No,Bank Transfer,86.21,4526.54,2,5,No
CUST-00896,Male,0,60,No,No,9,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-Month,No,Mailed Check,71.04,646.25,3,3,Yes
CUST-00897,Male,0,42,Yes,No,28,Yes,No,Fiber Optic,Yes,No,No,No,No,No,One Year,No,Credit Card,70.52,1949.77,1,2,No
CUST-00898,Female,0,37,Yes,Yes,13,Yes,No,DSL,No,No,No,Yes,No,No,Two Year,No,Mailed Check,68.17,908.14,0,5,No
CUST-00899,Male,0,36,No,Yes,27,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,85.93,2391.59,3,4,Yes
CUST-00900,Male,0,40,No,No,51,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Two Year,No,Electronic Check,85.86,4401.7,3,3,No
CUST-00901,Male,0,41,No,No,6,No,No Phone Service,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,Yes,Electronic Check,56.58,322.56,3,4,Yes
CUST-00902,Male,0,28,Yes,No,13,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,One Year,Yes,Credit Card,107.38,1414.98,2,1,Yes
CUST-00903,Male,0,63,Yes,Yes,39,No,No Phone Service,DSL,No,No,No,No,No,Yes,Two Year,No,Bank Transfer,35.57,1421.76,2,5,No
CUST-00904,Female,0,51,No,No,25,Yes,No,DSL,No,No,No,No,No,Yes,One Year,Yes,Credit Card,55.71,1357.79,2,2,No
CUST-00905,Male,0,45,Yes,No,47,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,71.02,3326.14,0,3,No
CUST-00906,Female,0,22,Yes,Yes,60,No,No Phone Service,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,Yes,Electronic Check,59.62,3743.8,0,2,No
CUST-00907,Female,1,73,No,No,59,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Two Year,No,Mailed Check,79.11,4573.26,2,4,No
CUST-00908,Male,0,38,No,No,16,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Mailed Check,70.83,1101.91,2,2,No
CUST-00909,Male,0,29,Yes,Yes,23,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer,18,402.03,2,4,No
CUST-00910,Male,0,21,No,No,54,Yes,No,Fiber Optic,Yes,No,No,No,No,No,One Year,Yes,Credit Card,87.58,4757.13,3,5,Yes
CUST-00911,Female,0,59,Yes,Yes,44,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-to-Month,No,Electronic Check,117.43,5399.32,4,2,Yes
CUST-00912,Male,1,76,Yes,Yes,3,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,31.6,95.83,1,5,No
CUST-00913,Female,1,68,Yes,No,31,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Transfer,81.67,2481.98,4,1,No
CUST-00914,Male,0,42,Yes,Yes,45,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,18.55,846.32,2,3,Yes
CUST-00915,Female,0,31,Yes,Yes,1,Yes,No,DSL,No,Yes,No,No,Yes,No,One Year,Yes,Credit Card,79.06,,1,4,No
CUST-00916,Male,0,28,No,No,43,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,One Year,Yes,Bank Transfer,86.38,3750.34,4,2,Yes
CUST-00917,Male,1,84,No,Yes,54,No,No Phone Service,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-to-Month,No,Credit Card,80.52,4200,1,5,No
CUST-00918,Female,0,28,No,No,13,Yes,No,Fiber Optic,No,No,Yes,Yes,No,No,Two Year,Yes,Electronic Check,90.17,1187.98,3,2,No
CUST-00919,Female,0,35,Yes,No,10,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Two Year,No,Electronic Check,101.71,1010,2,5,No
CUST-00920,Male,0,44,Yes,No,28,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,18,479.74,1,5,No
CUST-00921,Female,0,35,Yes,No,24,Yes,No,DSL,No,No,No,No,No,No,Month-to-Month,No,Electronic Check,42.49,1023.82,1,5,Yes
CUST-00922,Male,0,40,Yes,Yes,6,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Credit Card,88.43,556.54,1,5,No
CUST-00923,Female,0,28,Yes,No,36,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,35.63,1263.41,0,5,No
CUST-00924,Female,0,38,No,No,26,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,One Year,Yes,Bank Transfer,88.3,2402.68,1,5,No
CUST-00925,Male,0,61,No,No,14,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One Year,No,Mailed Check,83.95,1127.84,1,5,No
CUST-00926,Male,0,22,No,No,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,50.74,674.95,4,2,Yes
CUST-00927,Male,0,40,Yes,No,27,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,18,467.26,0,5,No
CUST-00928,Female,0,58,No,No,33,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Transfer,102.16,3294.94,3,4,Yes
CUST-00929,Female,0,42,Yes,No,21,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One Year,Yes,Bank Transfer,65.67,1388.84,0,5,No
CUST-00930,Male,0,58,Yes,No,5,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,26.94,135.95,3,3,Yes
CUST-00931,Male,0,27,Yes,Yes,9,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Two Year,No,Credit Card,68.64,634.76,1,4,No
CUST-00932,Female,0,39,No,Yes,70,No,No Phone Service,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,Yes,Electronic Check,56.49,3999.9,4,2,No
CUST-00933,Female,0,36,No,Yes,1,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,118.06,119.17,0,5,No
CUST-00934,Female,0,18,Yes,No,29,Yes,No,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,96.94,2927.18,2,2,No
CUST-00935,Male,0,24,No,No,22,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-Month,No,Electronic Check,95.69,2095.11,2,4,Yes
CUST-00936,Male,0,21,No,Yes,16,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,20.6,320.54,2,4,No
CUST-00937,Male,0,18,Yes,Yes,2,Yes,No,DSL,No,Yes,No,No,Yes,No,One Year,Yes,Mailed Check,62.43,120.64,4,1,No
CUST-00938,Female,0,32,Yes,No,59,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,58.59,3422.24,2,4,No
CUST-00939,Male,0,57,Yes,Yes,63,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-Month,Yes,Mailed Check,68.65,4416.96,0,5,No
CUST-00940,Female,0,29,No,No,72,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Transfer,98.22,6748.33,2,2,Yes
CUST-00941,Male,0,39,Yes,Yes,22,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Two Year,Yes,Mailed Check,90.09,1908.46,1,5,Yes
CUST-00942,Female,0,39,No,No,62,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer,20.95,1247.74,1,5,No
CUST-00943,Female,0,64,Yes,No,34,Yes,Yes,DSL,No,No,No,No,Yes,No,One Year,No,Electronic Check,76.65,2628.32,3,5,No
CUST-00944,Female,0,34,No,No,37,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,One Year,No,Electronic Check,80.97,2918.86,4,3,Yes
CUST-00945,Male,0,46,Yes,Yes,1,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,88.86,85.89,1,5,No
CUST-00946,Male,0,63,No,No,8,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Electronic Check,61.15,493.74,2,3,Yes
CUST-00947,Male,0,31,No,No,13,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,91.1,1215.25,1,5,No
